version,split,class_name,image_name,mse,psnr,ssim,used_blocks
v2_adaptive,train,meningioma,Tr-me_1047.jpg,0.0098419189453125,68.20000576856341,0.9998447872077579,2
v2_adaptive,train,meningioma,Tr-me_1048.jpg,0.0142974853515625,66.57820700603831,0.99982242460428,2
v2_adaptive,train,meningioma,Tr-me_1049.jpg,0.0045928955078125,71.50993795897766,0.9999411288298835,3
v2_adaptive,train,meningioma,Tr-me_105.jpg,0.0052032470703125,70.96805912499111,0.9999524949991729,4
v2_adaptive,train,meningioma,Tr-me_1050.jpg,0.005401611328125,70.80557029465821,0.9999848803802963,0
v2_adaptive,train,meningioma,Tr-me_1051.jpg,0.0259246826171875,63.99366912622564,0.9995840772544811,10
v2_adaptive,train,meningioma,Tr-me_1052.jpg,0.0057525634765625,70.53218941285817,0.9999165347114325,4
v2_adaptive,train,meningioma,Tr-me_1053.jpg,0.01348876953125,66.83108026478537,0.9997833648425194,3
v2_adaptive,train,meningioma,Tr-me_1054.jpg,0.0136566162109375,66.77737256175698,0.9997761563796747,3
v2_adaptive,train,meningioma,Tr-me_1055.jpg,0.0135040283203125,66.82617020793784,0.999761017187581,2
v2_adaptive,train,meningioma,Tr-me_1056.jpg,0.0040130615234375,72.09604543001852,0.9999734504363003,2
v2_adaptive,train,meningioma,Tr-me_1057.jpg,0.0078277587890625,69.19442926379793,0.9999895857087905,0
v2_adaptive,train,meningioma,Tr-me_1058.jpg,0.0077362060546875,69.24552332158274,0.9999253008378777,1
v2_adaptive,train,meningioma,Tr-me_1059.jpg,0.013702392578125,66.76283954824305,0.9997501484976703,3
v2_adaptive,train,meningioma,Tr-me_106.jpg,0.0015411376953125,76.25238917708967,0.9999902186459536,4
v2_adaptive,train,meningioma,Tr-me_1060.jpg,0.015899658203125,66.11692572528104,0.9997311093738739,2
v2_adaptive,train,meningioma,Tr-me_1061.jpg,0.010040283203125,68.11334397877654,0.9998677520370832,4
v2_adaptive,train,meningioma,Tr-me_1062.jpg,0.0064239501953125,70.05278195655941,0.9999386210995533,2
v2_adaptive,train,meningioma,Tr-me_1063.jpg,0.010223388671875,68.03485488790783,0.9998909766508832,2
v2_adaptive,train,meningioma,Tr-me_1064.jpg,0.00726318359375,69.51953338771116,0.9999919466392948,0
v2_adaptive,train,meningioma,Tr-me_1065.jpg,0.012420654296875,67.18935886602408,0.9998003375584894,2
v2_adaptive,train,meningioma,Tr-me_1066.jpg,0.0101470947265625,68.06738646188505,0.9998853514955468,1
v2_adaptive,train,meningioma,Tr-me_1067.jpg,0.0105743408203125,67.88827056879802,0.9998776541723169,2
v2_adaptive,train,meningioma,Tr-me_1068.jpg,0.0049591064453125,71.17676930512735,0.999963284663329,2
v2_adaptive,train,meningioma,Tr-me_1069.jpg,0.0477294921875,61.34293547103799,0.9996831908840648,12
v2_adaptive,train,meningioma,Tr-me_107.jpg,0.009765625,68.23380317507723,0.9998998847259367,2
v2_adaptive,train,meningioma,Tr-me_1070.jpg,0.01568603515625,66.17567176832353,0.9998280303111213,2
v2_adaptive,train,meningioma,Tr-me_1071.jpg,0.0041656494140625,71.93397644450853,0.9999681632730842,2
v2_adaptive,train,meningioma,Tr-me_1072.jpg,0.0081939697265625,68.99586005792054,0.9998696966023857,4
v2_adaptive,train,meningioma,Tr-me_1073.jpg,0.017822265625,65.62117448715229,0.9997122915561268,3
v2_adaptive,train,meningioma,Tr-me_1074.jpg,0.0064544677734375,70.03219924116567,0.9999263859310054,2
v2_adaptive,train,meningioma,Tr-me_1075.jpg,0.0052337646484375,70.9426617144884,0.9999874280039677,0
v2_adaptive,train,meningioma,Tr-me_1076.jpg,0.017120361328125,65.79567434571467,0.9996869245616202,4
v2_adaptive,train,meningioma,Tr-me_1077.jpg,0.009124755859375,68.52859107503198,0.9999228638273842,1
v2_adaptive,train,meningioma,Tr-me_1078.jpg,0.0131378173828125,66.94557140037955,0.9998711344288471,2
v2_adaptive,train,meningioma,Tr-me_1079.jpg,0.0042724609375,71.82402260149391,0.9999923942149704,0
v2_adaptive,train,meningioma,Tr-me_108.jpg,0.0058746337890625,70.44099561983109,0.9999591287453361,2
v2_adaptive,train,meningioma,Tr-me_1080.jpg,0.008636474609375,68.76743860303338,0.9999260359771057,3
v2_adaptive,train,meningioma,Tr-me_1081.jpg,0.0114288330078125,67.55078473792143,0.9998257318337609,1
v2_adaptive,train,meningioma,Tr-me_1082.jpg,0.009033203125,68.5723858476869,0.9998612497070007,4
v2_adaptive,train,meningioma,Tr-me_1083.jpg,0.0064849853515625,70.01171361441297,0.9999072806203235,2
v2_adaptive,train,meningioma,Tr-me_1084.jpg,0.0080108642578125,69.09400988085652,0.9998680987331099,9
v2_adaptive,train,meningioma,Tr-me_1085.jpg,0.006866455078125,69.76347777716266,0.9999374139896684,2
v2_adaptive,train,meningioma,Tr-me_1086.jpg,0.02685546875,63.8404762367746,0.9994316829653711,5
v2_adaptive,train,meningioma,Tr-me_1087.jpg,0.010101318359375,68.0870230205191,0.9998710579037111,6
v2_adaptive,train,meningioma,Tr-me_1088.jpg,0.0051727294921875,70.99360593288527,0.9999831323484697,0
v2_adaptive,train,meningioma,Tr-me_1089.jpg,0.0306854248046875,63.26148220894868,0.9995599968734113,9
v2_adaptive,train,meningioma,Tr-me_109.jpg,0.004058837890625,72.04678654860543,0.9999905131380594,0
v2_adaptive,train,meningioma,Tr-me_1090.jpg,0.005828857421875,70.474969285799,0.9999567964863074,1
v2_adaptive,train,meningioma,Tr-me_1091.jpg,0.0252227783203125,64.11287437920163,0.9995861603368066,1
v2_adaptive,train,meningioma,Tr-me_1092.jpg,0.0111083984375,67.67428912178572,0.9998368426645979,3
v2_adaptive,train,meningioma,Tr-me_1093.jpg,0.0070343017578125,69.65859366101961,0.9998700807762554,4
v2_adaptive,train,meningioma,Tr-me_1094.jpg,0.004913330078125,71.21704419795779,0.9999660855486925,1
v2_adaptive,train,meningioma,Tr-me_1095.jpg,0.012939453125,67.01164439234896,0.9998224423067068,3
v2_adaptive,train,meningioma,Tr-me_1096.jpg,0.0042724609375,71.82402260149391,0.9999887592696906,0
v2_adaptive,train,meningioma,Tr-me_1097.jpg,0.01470947265625,66.45483257588778,0.9997894331138424,2
v2_adaptive,train,meningioma,Tr-me_1098.jpg,0.0052032470703125,70.96805912499111,0.9999427545965892,2
v2_adaptive,train,meningioma,Tr-me_1099.jpg,0.008148193359375,69.02019034463054,0.9999049748014764,2
v2_adaptive,train,meningioma,Tr-me_11.jpg,0.0084228515625,68.87621213762411,0.9999009744648246,2
v2_adaptive,train,meningioma,Tr-me_110.jpg,0.02264404296875,64.58126390548601,0.9996633087488862,5
v2_adaptive,train,meningioma,Tr-me_1100.jpg,0.0071258544921875,69.60243410925497,0.9999722465007308,2
v2_adaptive,train,meningioma,Tr-me_1101.jpg,0.007781982421875,69.21990115393673,0.9998805491627141,4
v2_adaptive,train,meningioma,Tr-me_1102.jpg,0.01617431640625,66.0425442622684,0.9997903429531044,3
v2_adaptive,train,meningioma,Tr-me_1103.jpg,0.0067291259765625,69.85121702023771,0.9999607800112341,1
v2_adaptive,train,meningioma,Tr-me_1104.jpg,0.0120391845703125,67.3248328828219,0.9998025692323528,4
v2_adaptive,train,meningioma,Tr-me_1105.jpg,0.0052032470703125,70.96805912499111,0.9999633889989675,2
v2_adaptive,train,meningioma,Tr-me_1106.jpg,0.0084686279296875,68.85267308368933,0.9998579701185327,4
v2_adaptive,train,meningioma,Tr-me_1107.jpg,0.00726318359375,69.51953338771116,0.9999059061476121,2
v2_adaptive,train,meningioma,Tr-me_1108.jpg,0.0157928466796875,66.14619941698673,0.9997386654289289,7
v2_adaptive,train,meningioma,Tr-me_1109.jpg,0.0052947998046875,70.89230816700736,0.9999804574694958,2
v2_adaptive,train,meningioma,Tr-me_111.jpg,0.025421142578125,64.0788529442084,0.999579681238896,9
v2_adaptive,train,meningioma,Tr-me_1110.jpg,0.0056915283203125,70.57851459682922,0.9999897553042807,0
v2_adaptive,train,meningioma,Tr-me_1111.jpg,0.0058441162109375,70.46361517522986,0.9999493740936777,2
v2_adaptive,train,meningioma,Tr-me_1112.jpg,0.0047149658203125,71.39601812066775,0.9999906225894847,0
v2_adaptive,train,meningioma,Tr-me_1113.jpg,0.011474609375,67.53342450899967,0.9998191269638755,4
v2_adaptive,train,meningioma,Tr-me_1114.jpg,0.0089569091796875,68.60922190243996,0.9998967434115695,3
v2_adaptive,train,meningioma,Tr-me_1115.jpg,0.00830078125,68.9396139179343,0.9998704716979977,4
v2_adaptive,train,meningioma,Tr-me_1116.jpg,0.00335693359375,72.87137610669403,0.9999920801710235,0
v2_adaptive,train,meningioma,Tr-me_1117.jpg,0.0068206787109375,69.79252768359673,0.9999494786249781,1
v2_adaptive,train,meningioma,Tr-me_1118.jpg,0.005767822265625,70.52068491654384,0.999941744928771,4
v2_adaptive,train,meningioma,Tr-me_1119.jpg,0.0044097900390625,71.68662448735061,0.9999823753057684,0
v2_adaptive,train,meningioma,Tr-me_112.jpg,0.005584716796875,70.66079206097199,0.9999194026308238,3
v2_adaptive,train,meningioma,Tr-me_1120.jpg,0.00384521484375,72.28159750710066,0.9999911238455241,0
v2_adaptive,train,meningioma,Tr-me_1121.jpg,0.0175628662109375,65.68484967861818,0.9999472425925271,4
v2_adaptive,train,meningioma,Tr-me_1122.jpg,0.0914306640625,58.519884868001995,0.9994442132029605,11
v2_adaptive,train,meningioma,Tr-me_1123.jpg,0.0057830810546875,70.50921081523538,0.9999517114296445,3
v2_adaptive,train,meningioma,Tr-me_1124.jpg,0.007476806640625,69.39364211463096,0.9998799244694472,3
v2_adaptive,train,meningioma,Tr-me_1125.jpg,0.015167236328125,66.32173907094297,0.9999492501096165,3
v2_adaptive,train,meningioma,Tr-me_1126.jpg,0.0111236572265625,67.66832763173635,0.9998524680043173,1
v2_adaptive,train,meningioma,Tr-me_1127.jpg,0.0033416748046875,72.89116176651491,0.999994520936505,0
v2_adaptive,train,meningioma,Tr-me_1128.jpg,0.0089263916015625,68.62404425409429,0.9998684003573444,5
v2_adaptive,train,meningioma,Tr-me_1129.jpg,0.0045623779296875,71.5388910316718,0.9999796197554226,0
v2_adaptive,train,meningioma,Tr-me_113.jpg,0.0211334228515625,64.88110518091142,0.9996335689510291,4
v2_adaptive,train,meningioma,Tr-me_1130.jpg,0.01763916015625,65.66602457407099,0.9997302018023613,3
v2_adaptive,train,meningioma,Tr-me_1131.jpg,0.0079345703125,69.1355694785681,0.9998872729174276,3
v2_adaptive,train,meningioma,Tr-me_1132.jpg,0.0041656494140625,71.93397644450853,0.9999610830186395,2
v2_adaptive,train,meningioma,Tr-me_1133.jpg,0.0042572021484375,71.83956088218012,0.9999882292687318,0
v2_adaptive,train,meningioma,Tr-me_1134.jpg,0.008209228515625,68.9877801582522,0.9999053951023752,2
v2_adaptive,train,meningioma,Tr-me_1135.jpg,0.012420654296875,67.18935886602408,0.9997774062426728,8
v2_adaptive,train,meningioma,Tr-me_1136.jpg,0.0063629150390625,70.09424236517852,0.9999171649667143,4
v2_adaptive,train,meningioma,Tr-me_1137.jpg,0.014617919921875,66.48194782413066,0.9998150001099072,1
v2_adaptive,train,meningioma,Tr-me_1138.jpg,0.011016845703125,67.7102309392197,0.999885731228338,3
v2_adaptive,train,meningioma,Tr-me_1139.jpg,0.0140838623046875,66.64358590465697,0.9997985555280335,3
v2_adaptive,train,meningioma,Tr-me_114.jpg,0.005645751953125,70.61358567424614,0.9999325864426688,5
v2_adaptive,train,meningioma,Tr-me_1140.jpg,0.01287841796875,67.03217844865955,0.9998293458540857,3
v2_adaptive,train,meningioma,Tr-me_1141.jpg,0.013092041015625,66.96073003642904,0.9998603418122476,3
v2_adaptive,train,meningioma,Tr-me_1142.jpg,0.012725830078125,67.0839424085387,0.999763887801546,2
v2_adaptive,train,meningioma,Tr-me_1143.jpg,0.0077362060546875,69.24552332158274,0.9999057359906875,2
v2_adaptive,train,meningioma,Tr-me_1144.jpg,0.007598876953125,69.32330948731891,0.9999353198781589,1
v2_adaptive,train,meningioma,Tr-me_1145.jpg,0.0130462646484375,66.97594176763437,0.9998704226068417,2
v2_adaptive,train,meningioma,Tr-me_1146.jpg,0.0022430419921875,74.62242956743434,0.9999955428603521,4
v2_adaptive,train,meningioma,Tr-me_1147.jpg,0.0113372802734375,67.58571477731034,0.9998858624254108,2
v2_adaptive,train,meningioma,Tr-me_1148.jpg,0.0137786865234375,66.73872541178103,0.9998228068280355,1
v2_adaptive,train,meningioma,Tr-me_1149.jpg,0.0072479248046875,69.52866681866743,0.999925067336993,3
v2_adaptive,train,meningioma,Tr-me_115.jpg,0.00390625,72.2132032617976,0.9999906898658854,0
v2_adaptive,train,meningioma,Tr-me_1150.jpg,0.011138916015625,67.66237431371154,0.9998726764727273,3
v2_adaptive,train,meningioma,Tr-me_1151.jpg,0.008514404296875,68.82926092554031,0.9998844257774214,5
v2_adaptive,train,meningioma,Tr-me_1152.jpg,0.00592041015625,70.40728565897402,0.9999362300991108,2
v2_adaptive,train,meningioma,Tr-me_1153.jpg,0.01348876953125,66.83108026478537,0.9997255958814513,1
v2_adaptive,train,meningioma,Tr-me_1154.jpg,0.009979248046875,68.13982543167343,0.999889988266614,1
v2_adaptive,train,meningioma,Tr-me_1155.jpg,0.005828857421875,70.474969285799,0.9999389120756117,3
v2_adaptive,train,meningioma,Tr-me_1156.jpg,0.0081634521484375,69.01206509470381,0.9999396970249265,1
v2_adaptive,train,meningioma,Tr-me_1157.jpg,0.0261383056640625,63.95802928526099,0.9995739475637623,9
v2_adaptive,train,meningioma,Tr-me_1158.jpg,0.0093536376953125,68.42099816973194,0.9998733674402782,3
v2_adaptive,train,meningioma,Tr-me_1159.jpg,0.0186614990234375,65.42133834455325,0.9997118576847651,6
v2_adaptive,train,meningioma,Tr-me_116.jpg,0.0099334716796875,68.15979302923418,0.9998949684753748,4
v2_adaptive,train,meningioma,Tr-me_1160.jpg,0.00390625,72.2132032617976,0.9999774587777375,2
v2_adaptive,train,meningioma,Tr-me_1161.jpg,0.0048980712890625,71.23055259086738,0.9999846606613172,0
v2_adaptive,train,meningioma,Tr-me_1162.jpg,0.011962890625,67.35244228807171,0.9998646311904481,2
v2_adaptive,train,meningioma,Tr-me_1163.jpg,0.019927978515625,65.13617114552554,0.9997563541346247,4
v2_adaptive,train,meningioma,Tr-me_1164.jpg,0.008209228515625,68.9877801582522,0.9998730200733028,2
v2_adaptive,train,meningioma,Tr-me_1165.jpg,0.0062255859375,70.1890012840173,0.9999448591725033,2
v2_adaptive,train,meningioma,Tr-me_1166.jpg,0.0260467529296875,63.973267703768755,0.9998098289308969,5
v2_adaptive,train,meningioma,Tr-me_1167.jpg,0.0131072998046875,66.95567127660367,0.999756340175763,3
v2_adaptive,train,meningioma,Tr-me_1168.jpg,0.00897216796875,68.60182965415471,0.999979343593131,4
v2_adaptive,train,meningioma,Tr-me_1169.jpg,0.00665283203125,69.90073802223024,0.9999085443932896,5
v2_adaptive,train,meningioma,Tr-me_117.jpg,0.00933837890625,68.42808869346048,0.999898733501933,1
v2_adaptive,train,meningioma,Tr-me_1170.jpg,0.0386199951171875,62.26268146333355,0.9993103659363475,10
v2_adaptive,train,meningioma,Tr-me_1171.jpg,0.00494384765625,71.19015281284997,0.9999381717844035,4
v2_adaptive,train,meningioma,Tr-me_1172.jpg,0.01885986328125,65.37541820738812,0.9996912921097936,9
v2_adaptive,train,meningioma,Tr-me_1173.jpg,0.0088653564453125,68.65384159101279,0.9998835164267192,6
v2_adaptive,train,meningioma,Tr-me_1174.jpg,0.01483154296875,66.41894026565335,0.9998225607944712,2
v2_adaptive,train,meningioma,Tr-me_1175.jpg,0.00347900390625,72.71625444491156,0.9999875343674683,1
v2_adaptive,train,meningioma,Tr-me_1176.jpg,0.00634765625,70.10466960864866,0.9999567372148056,2
v2_adaptive,train,meningioma,Tr-me_1177.jpg,0.0037841796875,72.35108610665394,0.9999891093954012,0
v2_adaptive,train,meningioma,Tr-me_1178.jpg,0.01300048828125,66.9912069672491,0.9998043186539514,3
v2_adaptive,train,meningioma,Tr-me_1179.jpg,0.0128021240234375,67.0579833066291,0.9997581914423869,4
v2_adaptive,train,meningioma,Tr-me_118.jpg,0.007354736328125,69.46513253252759,0.9998880633162862,4
v2_adaptive,train,meningioma,Tr-me_1180.jpg,0.01202392578125,67.33034074002055,0.9998555214674425,3
v2_adaptive,train,meningioma,Tr-me_1181.jpg,0.0141143798828125,66.63418558752576,0.9998268307033462,2
v2_adaptive,train,meningioma,Tr-me_1182.jpg,0.0055999755859375,70.6489422723952,0.9999564233279422,4
v2_adaptive,train,meningioma,Tr-me_1183.jpg,0.00982666015625,68.20674424131798,0.9998924813111213,2
v2_adaptive,train,meningioma,Tr-me_1184.jpg,0.0027923583984375,73.6710920176118,0.999988894099634,2
v2_adaptive,train,meningioma,Tr-me_1185.jpg,0.0016326904296875,76.001765138064,0.999984777686009,4
v2_adaptive,train,meningioma,Tr-me_1186.jpg,0.017547607421875,65.68862451137997,0.9998020193935508,2
v2_adaptive,train,meningioma,Tr-me_1187.jpg,0.0024871826171875,74.17372687087652,0.9999768489441642,4
v2_adaptive,train,meningioma,Tr-me_1188.jpg,0.007659912109375,69.28856574346591,0.9999383875296208,1
v2_adaptive,train,meningioma,Tr-me_1189.jpg,0.0073699951171875,69.45613160740098,0.9999239326133073,2
v2_adaptive,train,meningioma,Tr-me_119.jpg,0.0115814208984375,67.49318515596129,0.999819195919749,2
v2_adaptive,train,meningioma,Tr-me_1190.jpg,0.009674072265625,68.27471033609876,0.999867883722048,2
v2_adaptive,train,meningioma,Tr-me_1191.jpg,0.0198974609375,65.14282700095708,0.9997897276269989,3
v2_adaptive,train,meningioma,Tr-me_1192.jpg,0.0077056884765625,69.26268913372948,0.999897741024214,2
v2_adaptive,train,meningioma,Tr-me_1193.jpg,0.00628662109375,70.14663075458475,0.9999365514642384,2
v2_adaptive,train,meningioma,Tr-me_1194.jpg,0.078857421875,59.16237786504582,0.9995201685093246,12
v2_adaptive,train,meningioma,Tr-me_1195.jpg,0.013885498046875,66.70518899170516,0.9998259035484793,2
v2_adaptive,train,meningioma,Tr-me_1196.jpg,0.0093536376953125,68.42099816973194,0.9998813836451257,3
v2_adaptive,train,meningioma,Tr-me_1197.jpg,0.0048980712890625,71.23055259086738,0.9999296830531341,8
v2_adaptive,train,meningioma,Tr-me_1198.jpg,0.0279998779296875,63.659242229035016,0.9997194186189438,5
v2_adaptive,train,meningioma,Tr-me_1199.jpg,0.00750732421875,69.3759518872425,0.9999418756048186,1
v2_adaptive,train,meningioma,Tr-me_12.jpg,0.0091552734375,68.51409041107966,0.9998918015446622,2
v2_adaptive,train,meningioma,Tr-me_120.jpg,0.0109100341796875,67.75254249690529,0.9998742015124545,3
v2_adaptive,train,meningioma,Tr-me_1200.jpg,0.015625,66.19260334851798,0.9998127449926456,3
v2_adaptive,train,meningioma,Tr-me_1201.jpg,0.004302978515625,71.79311183172248,0.9999551674022046,2
v2_adaptive,train,meningioma,Tr-me_1202.jpg,0.0066375732421875,69.91071034536972,0.9999151174557066,4
v2_adaptive,train,meningioma,Tr-me_1203.jpg,0.01129150390625,67.60328571760633,0.999872143233068,1
v2_adaptive,train,meningioma,Tr-me_1204.jpg,0.0098724365234375,68.18656010822909,0.9999073433687473,1
v2_adaptive,train,meningioma,Tr-me_1205.jpg,0.0035858154296875,72.58492429219874,0.9999691175368415,4
v2_adaptive,train,meningioma,Tr-me_1206.jpg,0.0215911865234375,64.78803851631301,0.9996259663110179,9
v2_adaptive,train,meningioma,Tr-me_1207.jpg,0.01116943359375,67.65049210433217,0.9998389342061557,5
v2_adaptive,train,meningioma,Tr-me_1208.jpg,0.00762939453125,69.3059028715559,0.9999108412034285,4
v2_adaptive,train,meningioma,Tr-me_1209.jpg,0.0092010498046875,68.49242979351457,0.9998644796994294,2
v2_adaptive,train,meningioma,Tr-me_121.jpg,0.008697509765625,68.73685435819118,0.9999057912879477,2
v2_adaptive,train,meningioma,Tr-me_1210.jpg,0.0068206787109375,69.79252768359673,0.9999444008496821,2
v2_adaptive,train,meningioma,Tr-me_1211.jpg,0.0045013427734375,71.59738275513446,0.9999899825863982,0
v2_adaptive,train,meningioma,Tr-me_1212.jpg,0.004974365234375,71.16342691423671,0.9999522980116321,2
v2_adaptive,train,meningioma,Tr-me_1213.jpg,0.02130126953125,64.84674873204467,0.999659321845738,8
v2_adaptive,train,meningioma,Tr-me_1214.jpg,0.006256103515625,70.16776434771873,0.9999382074933171,2
v2_adaptive,train,meningioma,Tr-me_1215.jpg,0.0128631591796875,67.03732716866867,0.9998827200823877,2
v2_adaptive,train,meningioma,Tr-me_1216.jpg,0.0172576904296875,65.76097686566155,0.9996992876232853,5
v2_adaptive,train,meningioma,Tr-me_1217.jpg,0.0141143798828125,66.63418558752576,0.9998412399810207,3
v2_adaptive,train,meningioma,Tr-me_1218.jpg,0.0037689208984375,72.36863338231943,0.9999899827018207,0
v2_adaptive,train,meningioma,Tr-me_1219.jpg,0.005950927734375,70.3849568446511,0.9999338462953572,4
v2_adaptive,train,meningioma,Tr-me_122.jpg,0.0035552978515625,72.62204370465591,0.9999555482007262,4
v2_adaptive,train,meningioma,Tr-me_1220.jpg,0.02130126953125,64.84674873204467,0.999602944248873,4
v2_adaptive,train,meningioma,Tr-me_1221.jpg,0.0129241943359375,67.01676881160903,0.9998205056289985,1
v2_adaptive,train,meningioma,Tr-me_1222.jpg,0.0169830322265625,65.83065127156901,0.9997475904253093,4
v2_adaptive,train,meningioma,Tr-me_1223.jpg,0.008056640625,69.06926368957797,0.9998863284201502,2
v2_adaptive,train,meningioma,Tr-me_1224.jpg,0.0140838623046875,66.64358590465697,0.9997709444200777,4
v2_adaptive,train,meningioma,Tr-me_1225.jpg,0.0045623779296875,71.5388910316718,0.9999688695227851,1
v2_adaptive,train,meningioma,Tr-me_1226.jpg,0.011077880859375,67.68623670791516,0.9998507854269618,2
v2_adaptive,train,meningioma,Tr-me_1227.jpg,0.01385498046875,66.71474442970523,0.9997902734914361,3
v2_adaptive,train,meningioma,Tr-me_1228.jpg,0.006561279296875,69.96091835912023,0.9999534733003009,1
v2_adaptive,train,meningioma,Tr-me_1229.jpg,0.0058441162109375,70.46361517522986,0.9999863287709777,0
v2_adaptive,train,meningioma,Tr-me_123.jpg,0.0066375732421875,69.91071034536972,0.9999077257576159,4
v2_adaptive,train,meningioma,Tr-me_1230.jpg,0.0145263671875,66.50923343107135,0.9998009631241521,2
v2_adaptive,train,meningioma,Tr-me_1231.jpg,0.015228271484375,66.30429750204239,0.9997656662177752,2
v2_adaptive,train,meningioma,Tr-me_1232.jpg,0.00946044921875,68.37168601993356,0.9998902327155466,1
v2_adaptive,train,meningioma,Tr-me_1233.jpg,0.0269012451171875,63.83307979192288,0.999645670632238,7
v2_adaptive,train,meningioma,Tr-me_1234.jpg,0.0111083984375,67.67428912178572,0.9998894103630508,3
v2_adaptive,train,meningioma,Tr-me_1235.jpg,0.0148773193359375,66.40555675793073,0.9998333914879354,4
v2_adaptive,train,meningioma,Tr-me_1236.jpg,0.0129852294921875,66.99630731407022,0.9997614143896326,5
v2_adaptive,train,meningioma,Tr-me_1237.jpg,0.0568084716796875,60.586672552732175,0.998953534371362,10
v2_adaptive,train,meningioma,Tr-me_1238.jpg,0.01422119140625,66.60144379137628,0.9997474314378151,10
v2_adaptive,train,meningioma,Tr-me_1239.jpg,0.0130462646484375,66.97594176763437,0.9997796784491989,1
v2_adaptive,train,meningioma,Tr-me_124.jpg,0.0028839111328125,73.53098487318366,0.9999910553194962,0
v2_adaptive,train,meningioma,Tr-me_1240.jpg,0.010833740234375,67.78301942772535,0.9998920878631513,2
v2_adaptive,train,meningioma,Tr-me_1241.jpg,0.0084991455078125,68.83705096317881,0.9998471744796136,5
v2_adaptive,train,meningioma,Tr-me_1242.jpg,0.0054473876953125,70.76892075379416,0.9999199389947064,4
v2_adaptive,train,meningioma,Tr-me_1243.jpg,0.01708984375,65.80342268821428,0.9996939684756739,2
v2_adaptive,train,meningioma,Tr-me_1244.jpg,0.016876220703125,65.8580516452293,0.9996903530385912,4
v2_adaptive,train,meningioma,Tr-me_1245.jpg,0.0246429443359375,64.21387764824487,0.9995702585378501,9
v2_adaptive,train,meningioma,Tr-me_1246.jpg,0.003875732421875,72.24726574871671,0.9999382952249588,10
v2_adaptive,train,meningioma,Tr-me_1247.jpg,0.022430419921875,64.62242956743434,0.9996778559625372,4
v2_adaptive,train,meningioma,Tr-me_1248.jpg,0.02960205078125,63.41758561561384,0.999717680554728,2
v2_adaptive,train,meningioma,Tr-me_1249.jpg,0.03143310546875,63.15693071122456,0.9997262393880455,4
v2_adaptive,train,meningioma,Tr-me_125.jpg,0.0077972412109375,69.21139391356897,0.9999389627897302,1
v2_adaptive,train,meningioma,Tr-me_1250.jpg,0.0135345458984375,66.81636671659884,0.999758329380355,1
v2_adaptive,train,meningioma,Tr-me_1251.jpg,0.0173797607421875,65.7303656741251,0.9997834431411012,4
v2_adaptive,train,meningioma,Tr-me_1252.jpg,0.0301971435546875,63.33114497285213,0.9994559797513826,9
v2_adaptive,train,meningioma,Tr-me_1253.jpg,0.0069580078125,69.70595448827174,0.9999229630329276,2
v2_adaptive,train,meningioma,Tr-me_1254.jpg,0.007293701171875,69.5013239487949,0.9999053698266609,4
v2_adaptive,train,meningioma,Tr-me_1255.jpg,0.0026397705078125,73.91514188362814,0.9999811498461808,4
v2_adaptive,train,meningioma,Tr-me_1256.jpg,0.0113372802734375,67.58571477731034,0.9998944079378266,2
v2_adaptive,train,meningioma,Tr-me_1257.jpg,0.0064544677734375,70.03219924116567,0.9999160662383261,4
v2_adaptive,train,meningioma,Tr-me_1258.jpg,0.0056304931640625,70.62533925332549,0.999927519309272,4
v2_adaptive,train,meningioma,Tr-me_1259.jpg,0.0048828125,71.24410313171704,0.9999864649619513,0
v2_adaptive,train,meningioma,Tr-me_126.jpg,0.00360107421875,72.56648288521502,0.99996449381724,4
v2_adaptive,train,meningioma,Tr-me_1260.jpg,0.01239013671875,67.20004262250434,0.999819656511008,2
v2_adaptive,train,meningioma,Tr-me_1261.jpg,0.01263427734375,67.1152995470673,0.9997757423578418,4
v2_adaptive,train,meningioma,Tr-me_1262.jpg,0.010650634765625,67.85704868868449,0.9999744815730047,2
v2_adaptive,train,meningioma,Tr-me_1263.jpg,0.0210113525390625,64.90626351234685,0.9996224339141617,4
v2_adaptive,train,meningioma,Tr-me_1264.jpg,0.010528564453125,67.90711200754355,0.999874159310277,2
v2_adaptive,train,meningioma,Tr-me_1265.jpg,0.0050048828125,71.13686447779929,0.9999290694359206,4
v2_adaptive,train,meningioma,Tr-me_1266.jpg,0.0082855224609375,68.94760461902763,0.9999053723893585,2
v2_adaptive,train,meningioma,Tr-me_1267.jpg,0.00775146484375,69.2369657920769,0.999937271116717,2
v2_adaptive,train,meningioma,Tr-me_1268.jpg,0.004425048828125,71.67162293592654,0.9999873408204999,1
v2_adaptive,train,meningioma,Tr-me_1269.jpg,0.004241943359375,71.85515495573533,0.9999825166264771,0
v2_adaptive,train,meningioma,Tr-me_127.jpg,0.0077667236328125,69.2284250915485,0.9999060104242304,4
v2_adaptive,train,meningioma,Tr-me_1270.jpg,0.005584716796875,70.66079206097199,0.9999474304876714,2
v2_adaptive,train,meningioma,Tr-me_1271.jpg,0.0025787353515625,74.01673586877936,0.9999792509259704,4
v2_adaptive,train,meningioma,Tr-me_1272.jpg,0.0121002197265625,67.30287104174006,0.9998342189909281,3
v2_adaptive,train,meningioma,Tr-me_1273.jpg,0.0037994384765625,72.33360944395872,0.9999828925952023,1
v2_adaptive,train,meningioma,Tr-me_1274.jpg,0.0072021484375,69.55618292857521,0.999938218349377,1
